v,Indent,Zr_at,Nb_at,Mo_at,Ti_at,Cr_at,Zr_m,Nb_m,Mo_m,Ti_m,Cr_m,E_GPa,H_GPa,CI,IQ,XRD
data_1205,grad16-NbZrCrMo measure 2 indent 5,15.7,15.32,17.66,28.69,22.63,20.17,20.05,23.87,19.35,16.57,143.79955079611963,9.861633553588574,0.0147478,35343.68,0
data_1206,grad16-NbZrCrMo measure 3 indent 1,16.32,16.01,18.66,25.41,23.61,20.65,20.63,24.82,16.88,17.02,146.1862618324063,10.202808077206225,0.0147478,35343.68,0
data_1207,grad16-NbZrCrMo measure 3 indent 2,16.32,16.01,18.66,25.41,23.61,20.65,20.63,24.82,16.88,17.02,149.97034982411114,10.110302740250035,0.0147478,35343.68,0
data_1208,grad16-NbZrCrMo measure 3 indent 3,16.32,16.01,18.66,25.41,23.61,20.65,20.63,24.82,16.88,17.02,147.0713057103932,10.17344197179574,0.0147478,35343.68,0
data_1209,grad16-NbZrCrMo measure 3 indent 4,16.32,16.01,18.66,25.41,23.61,20.65,20.63,24.82,16.88,17.02,146.7854675935775,10.080326753509773,0.0147478,35343.68,0
data_1210,grad16-NbZrCrMo measure 3 indent 5,16.32,16.01,18.66,25.41,23.61,20.65,20.63,24.82,16.88,17.02,141.42545436622092,10.28946890601078,0.0147478,35343.68,0
data_1211,grad16-NbZrCrMo measure 4 indent 1,16.98,16.59,19.19,22.79,24.45,21.24,21.13,25.24,14.96,17.43,144.27074582630306,10.545799016280043,0.0147478,35343.68,0
data_1212,grad16-NbZrCrMo measure 4 indent 2,16.98,16.59,19.19,22.79,24.45,21.24,21.13,25.24,14.96,17.43,141.44847499221828,10.607616619115241,0.0147478,35343.68,0
data_1213,grad16-NbZrCrMo measure 4 indent 3,16.98,16.59,19.19,22.79,24.45,21.24,21.13,25.24,14.96,17.43,144.92700913589186,10.370112236069133,0.0147478,35343.68,0
data_1214,grad16-NbZrCrMo measure 4 indent 4,16.98,16.59,19.19,22.79,24.45,21.24,21.13,25.24,14.96,17.43,146.17734403020347,10.15111315820798,0.0147478,35343.68,0
data_1215,grad16-NbZrCrMo measure 4 indent 5,16.98,16.59,19.19,22.79,24.45,21.24,21.13,25.24,14.96,17.43,143.02543531365885,10.412660337149639,0.0147478,35343.68,0
data_1216,grad16-NbZrCrMo measure 5 indent 1,17.51,16.82,19.63,20.74,25.3,21.72,21.26,25.62,13.51,17.89,147.79686324888286,10.470800756752604,0.0147478,35343.68,0
data_1217,grad16-NbZrCrMo measure 5 indent 2,17.51,16.82,19.63,20.74,25.3,21.72,21.26,25.62,13.51,17.89,144.64593092088847,10.428614833805053,0.0147478,35343.68,0
data_1218,grad16-NbZrCrMo measure 5 indent 3,17.51,16.82,19.63,20.74,25.3,21.72,21.26,25.62,13.51,17.89,150.15661753284044,10.647042187963365,0.0147478,35343.68,0
data_1219,grad16-NbZrCrMo measure 5 indent 4,17.51,16.82,19.63,20.74,25.3,21.72,21.26,25.62,13.51,17.89,141.95030854366473,10.871606515070622,0.0147478,35343.68,0
data_1220,grad16-NbZrCrMo measure 5 indent 5,17.51,16.82,19.63,20.74,25.3,21.72,21.26,25.62,13.51,17.89,145.16466036622688,10.664056144693149,0.0147478,35343.68,0
data_1221,grad16-NbZrCrMo measure 6 indent 1,18.05,17.68,20.14,18.22,25.91,22.12,22.08,25.97,11.73,18.11,145.3568195363281,10.84694882904314,0.0147478,35343.68,0
data_1222,grad16-NbZrCrMo measure 6 indent 2,18.05,17.68,20.14,18.22,25.91,22.12,22.08,25.97,11.73,18.11,142.4593636909938,11.31155871580186,0.0147478,35343.68,0
data_1223,grad16-NbZrCrMo measure 6 indent 3,18.05,17.68,20.14,18.22,25.91,22.12,22.08,25.97,11.73,18.11,146.80350229750178,10.661370574244552,0.0147478,35343.68,0
data_1224,grad16-NbZrCrMo measure 6 indent 4,18.05,17.68,20.14,18.22,25.91,22.12,22.08,25.97,11.73,18.11,145.08931112774843,10.83520088048803,0.0147478,35343.68,0
data_1225,grad16-NbZrCrMo measure 6 indent 5,18.05,17.68,20.14,18.22,25.91,22.12,22.08,25.97,11.73,18.11,149.32944175185446,10.672106514551155,0.0147478,35343.68,0
data_1226,grad16-NbZrCrMo measure 7 indent 1,18.61,18.01,20.65,16.22,26.51,22.62,22.29,26.39,10.35,18.36,147.62254169412793,11.191456922226592,0.0147478,35343.68,0
data_1227,grad16-NbZrCrMo measure 7 indent 2,18.61,18.01,20.65,16.22,26.51,22.62,22.29,26.39,10.35,18.36,146.27217713455454,10.790238770119965,0.0147478,35343.68,0
data_1228,grad16-NbZrCrMo measure 7 indent 3,18.61,18.01,20.65,16.22,26.51,22.62,22.29,26.39,10.35,18.36,138.0412326903218,11.18510979152677,0.0147478,35343.68,0
data_1229,grad16-NbZrCrMo measure 7 indent 4,18.61,18.01,20.65,16.22,26.51,22.62,22.29,26.39,10.35,18.36,149.10805093936415,10.883896298385576,0.0147478,35343.68,0
data_1230,grad16-NbZrCrMo measure 7 indent 5,18.61,18.01,20.65,16.22,26.51,22.62,22.29,26.39,10.35,18.36,141.17958027149035,11.066510259150991,0.0147478,35343.68,0
data_1231,grad16-NbZrCrMo measure 8 indent 1,19.06,18.32,21.21,14.19,27.22,22.96,22.48,26.88,8.98,18.7,134.19586375446124,10.49323631147103,0.0147478,35343.68,0
data_1232,grad16-NbZrCrMo measure 8 indent 2,19.06,18.32,21.21,14.19,27.22,22.96,22.48,26.88,8.98,18.7,143.64898991892176,10.322464824493625,0.0147478,35343.68,0
data_1233,grad16-NbZrCrMo measure 8 indent 3,19.06,18.32,21.21,14.19,27.22,22.96,22.48,26.88,8.98,18.7,134.9316694076126,10.855824690937801,0.0147478,35343.68,0
data_1234,grad16-NbZrCrMo measure 8 indent 4,19.06,18.32,21.21,14.19,27.22,22.96,22.48,26.88,8.98,18.7,136.06726622094533,10.788521137024471,0.0147478,35343.68,0
data_1235,grad16-NbZrCrMo measure 8 indent 5,19.06,18.32,21.21,14.19,27.22,22.96,22.48,26.88,8.98,18.7,138.00093288504058,10.804789314360463,0.0147478,35343.68,0
data_1236,grad16-NbZrCrMo measure 9 indent 1,19.42,18.85,21.74,12.52,27.48,23.19,22.93,27.31,7.85,18.71,137.43212917480488,10.836789745130169,0.0147478,35343.68,0
data_1237,grad16-NbZrCrMo measure 9 indent 2,19.42,18.85,21.74,12.52,27.48,23.19,22.93,27.31,7.85,18.71,135.92301455407627,10.995989259886601,0.0147478,35343.68,0
data_1238,grad16-NbZrCrMo measure 9 indent 3,19.42,18.85,21.74,12.52,27.48,23.19,22.93,27.31,7.85,18.71,147.49057864521137,10.709307591952673,0.0147478,35343.68,0
data_1239,grad16-NbZrCrMo measure 9 indent 4,19.42,18.85,21.74,12.52,27.48,23.19,22.93,27.31,7.85,18.71,138.9734305948997,10.853062452919689,0.0147478,35343.68,0
data_1240,grad16-NbZrCrMo measure 9 indent 5,19.42,18.85,21.74,12.52,27.48,23.19,22.93,27.31,7.85,18.71,140.79784676641458,11.119579584453044,0.0147478,35343.68,0
data_1241,grad16-NbZrCrMo measure 10 indent 1,19.87,19.33,21.98,10.57,28.25,23.56,23.35,27.42,6.58,19.09,145.8142867668882,10.889616026260965,0.0147478,35343.68,0
data_1242,grad16-NbZrCrMo measure 10 indent 2,19.87,19.33,21.98,10.57,28.25,23.56,23.35,27.42,6.58,19.09,140.78052831448312,11.037163127221891,0.0147478,35343.68,0
data_1243,grad16-NbZrCrMo measure 10 indent 3,19.87,19.33,21.98,10.57,28.25,23.56,23.35,27.42,6.58,19.09,137.6328414366531,10.869230953430936,0.0147478,35343.68,0
data_1244,grad16-NbZrCrMo measure 10 indent 4,19.87,19.33,21.98,10.57,28.25,23.56,23.35,27.42,6.58,19.09,140.75271298444645,10.899788167391458,0.0147478,35343.68,0
data_1245,grad16-NbZrCrMo measure 10 indent 5,19.87,19.33,21.98,10.57,28.25,23.56,23.35,27.42,6.58,19.09,0.008088868908463588,0.0008076432856531161,0.0147478,35343.68,0
data_1246,grad16-NbZrCrMo measure 11 indent 1,20.01,19.8,22.44,9.35,28.41,23.57,23.76,27.81,5.79,19.08,138.39631855799206,11.119998048717516,0.0147478,35343.68,0
data_1247,grad16-NbZrCrMo measure 11 indent 2,20.01,19.8,22.44,9.35,28.41,23.57,23.76,27.81,5.79,19.08,139.68071017938067,10.956350391996533,0.0147478,35343.68,0
data_1248,grad16-NbZrCrMo measure 11 indent 3,20.01,19.8,22.44,9.35,28.41,23.57,23.76,27.81,5.79,19.08,140.63293377051383,11.102272274931181,0.0147478,35343.68,0
data_1249,grad16-NbZrCrMo measure 11 indent 4,20.01,19.8,22.44,9.35,28.41,23.57,23.76,27.81,5.79,19.08,138.61864045633754,11.172750412867387,0.0147478,35343.68,0
data_1250,grad16-NbZrCrMo measure 11 indent 5,20.01,19.8,22.44,9.35,28.41,23.57,23.76,27.81,5.79,19.08,142.7239042018656,10.89411379256293,0.0147478,35343.68,0
data_1251,grad16-NbZrCrMo measure 12 indent 1,20.48,20.13,22.64,7.88,28.87,23.98,24.01,27.89,4.85,19.27,140.86444954983207,11.139094495225855,0.0147478,35343.68,0
data_1252,grad16-NbZrCrMo measure 12 indent 2,20.48,20.13,22.64,7.88,28.87,23.98,24.01,27.89,4.85,19.27,142.107071109629,10.985817239215015,0.0147478,35343.68,0
data_1253,grad16-NbZrCrMo measure 12 indent 3,20.48,20.13,22.64,7.88,28.87,23.98,24.01,27.89,4.85,19.27,144.21333032823247,11.056646870858764,0.0147478,35343.68,0
data_1254,grad16-NbZrCrMo measure 12 indent 4,20.48,20.13,22.64,7.88,28.87,23.98,24.01,27.89,4.85,19.27,142.29877176709323,10.893752924988856,0.0147478,35343.68,0
data_1255,grad16-NbZrCrMo measure 12 indent 5,20.48,20.13,22.64,7.88,28.87,23.98,24.01,27.89,4.85,19.27,141.396183504935,11.257832833875147,0.0147478,35343.68,0
data_1256,grad16-Ti measure 1 indent 1,5.04,5.29,6.18,76.46,7.02,8.26,8.82,10.65,65.73,6.55,131.17130104288907,7.466964238752429,0.0147478,35343.68,0
data_1257,grad16-Ti measure 1 indent 2,5.04,5.29,6.18,76.46,7.02,8.26,8.82,10.65,65.73,6.55,131.75343951147593,7.425588411636658,0.0147478,35343.68,0
data_1258,grad16-Ti measure 1 indent 3,5.04,5.29,6.18,76.46,7.02,8.26,8.82,10.65,65.73,6.55,127.4306259948168,7.245654546799116,0.0147478,35343.68,0
data_1259,grad16-Ti measure 1 indent 4,5.04,5.29,6.18,76.46,7.02,8.26,8.82,10.65,65.73,6.55,127.77822105057786,7.331973550250003,0.0147478,35343.68,0
data_1260,grad16-Ti measure 1 indent 5,5.04,5.29,6.18,76.46,7.02,8.26,8.82,10.65,65.73,6.55,130.92522837315155,7.3886462149311765,0.0147478,35343.68,0
data_1261,grad16-Ti measure 2 indent 1,5.82,6.18,7.21,72.52,8.28,9.31,10.07,12.13,60.94,7.55,132.1106629496459,8.22896761744402,0.0147478,35343.68,0
data_1262,grad16-Ti measure 2 indent 2,5.82,6.18,7.21,72.52,8.28,9.31,10.07,12.13,60.94,7.55,134.00831040474924,8.07830949040898,0.0147478,35343.68,0
data_1263,grad16-Ti measure 2 indent 3,5.82,6.18,7.21,72.52,8.28,9.31,10.07,12.13,60.94,7.55,126.25383726326123,7.60027090144128,0.0147478,35343.68,0
data_1264,grad16-Ti measure 2 indent 4,5.82,6.18,7.21,72.52,8.28,9.31,10.07,12.13,60.94,7.55,135.94826214689678,7.828012741517455,0.0147478,35343.68,0
data_1265,grad16-Ti measure 2 indent 5,5.82,6.18,7.21,72.52,8.28,9.31,10.07,12.13,60.94,7.55,137.05449404369477,8.249791763675026,0.0147478,35343.68,0
data_1266,grad16-Ti measure 3 indent 1,6.73,7.33,8.48,67.78,9.68,10.48,11.63,13.88,55.42,8.59,134.19027353555293,8.233498493050792,0.0147478,35343.68,0
data_1267,grad16-Ti measure 3 indent 2,6.73,7.33,8.48,67.78,9.68,10.48,11.63,13.88,55.42,8.59,137.75126962689,8.970813991314085,0.0147478,35343.68,0
data_1268,grad16-Ti measure 3 indent 3,6.73,7.33,8.48,67.78,9.68,10.48,11.63,13.88,55.42,8.59,135.69780652954242,8.783928888284807,0.0147478,35343.68,0
data_1269,grad16-Ti measure 3 indent 4,6.73,7.33,8.48,67.78,9.68,10.48,11.63,13.88,55.42,8.59,131.8157519536594,8.223729644274664,0.0147478,35343.68,0
data_1270,grad16-Ti measure 3 indent 5,6.73,7.33,8.48,67.78,9.68,10.48,11.63,13.88,55.42,8.59,137.15307185467412,9.039695488423831,0.0147478,35343.68,0
data_1271,grad16-Ti measure 4 indent 1,7.68,8.64,9.63,62.81,11.24,11.64,13.34,15.35,49.97,9.7,149.39447401506382,10.538702636340616,0.0147478,35343.68,0
data_1272,grad16-Ti measure 4 indent 2,7.68,8.64,9.63,62.81,11.24,11.64,13.34,15.35,49.97,9.7,137.74699163375746,9.104369100413987,0.0147478,35343.68,0
data_1273,grad16-Ti measure 4 indent 3,7.68,8.64,9.63,62.81,11.24,11.64,13.34,15.35,49.97,9.7,149.3738404040007,9.928109899518535,0.0147478,35343.68,0
data_1274,grad16-Ti measure 4 indent 4,7.68,8.64,9.63,62.81,11.24,11.64,13.34,15.35,49.97,9.7,148.1380497053689,10.139205373215134,0.0147478,35343.68,0
data_1275,grad16-Ti measure 4 indent 5,7.68,8.64,9.63,62.81,11.24,11.64,13.34,15.35,49.97,9.7,140.94965670766857,9.510919980078226,0.0147478,35343.68,0
data_1276,grad16-Ti measure 5 indent 1,8.44,9.59,10.98,58.41,12.57,12.49,14.45,17.08,45.37,10.6,163.2787076883537,11.111402281880842,0.0147478,35343.68,0
data_1277,grad16-Ti measure 5 indent 2,8.44,9.59,10.98,58.41,12.57,12.49,14.45,17.08,45.37,10.6,151.18394754028844,10.772191148587387,0.0147478,35343.68,0
data_1278,grad16-Ti measure 5 indent 3,8.44,9.59,10.98,58.41,12.57,12.49,14.45,17.08,45.37,10.6,156.39122317185738,10.47758084123864,0.0147478,35343.68,0
data_1279,grad16-Ti measure 5 indent 4,8.44,9.59,10.98,58.41,12.57,12.49,14.45,17.08,45.37,10.6,152.3099115040528,11.022857075909924,0.0147478,35343.68,0
data_1280,grad16-Ti measure 5 indent 5,8.44,9.59,10.98,58.41,12.57,12.49,14.45,17.08,45.37,10.6,155.48389794516174,10.247012481909039,0.0147478,35343.68,0
data_1281,grad16-Ti measure 6 indent 1,9.21,10.51,12.02,54.17,14.09,13.34,15.5,18.31,41.21,11.64,150.2205936229954,10.801130898529095,0.0147478,35343.68,0
data_1282,grad16-Ti measure 6 indent 2,9.21,10.51,12.02,54.17,14.09,13.34,15.5,18.31,41.21,11.64,159.37132155401756,11.583883906695931,0.0147478,35343.68,0
data_1283,grad16-Ti measure 6 indent 3,9.21,10.51,12.02,54.17,14.09,13.34,15.5,18.31,41.21,11.64,157.17260416373588,11.86537610026836,0.0147478,35343.68,0
data_1284,grad16-Ti measure 6 indent 4,9.21,10.51,12.02,54.17,14.09,13.34,15.5,18.31,41.21,11.64,160.76744199926222,12.253595876510152,0.0147478,35343.68,0
data_1285,grad16-Ti measure 6 indent 5,9.21,10.51,12.02,54.17,14.09,13.34,15.5,18.31,41.21,11.64,160.6996883906186,12.600286261403355,0.0147478,35343.68,0
data_1286,grad16-Ti measure 7 indent 1,9.94,11.4,13.1,50.2,15.37,14.11,16.48,19.55,37.42,12.44,160.21120252555772,12.202913908619257,0.0147478,35343.68,0
data_1287,grad16-Ti measure 7 indent 2,9.94,11.4,13.1,50.2,15.37,14.11,16.48,19.55,37.42,12.44,150.9264401611353,11.21020401187329,0.0147478,35343.68,0
data_1288,grad16-Ti measure 7 indent 3,9.94,11.4,13.1,50.2,15.37,14.11,16.48,19.55,37.42,12.44,172.00897934268488,12.820322844337706,0.0147478,35343.68,0
data_1289,grad16-Ti measure 7 indent 4,9.94,11.4,13.1,50.2,15.37,14.11,16.48,19.55,37.42,12.44,167.74040446909916,12.049352037742256,0.0147478,35343.68,0
data_1290,grad16-Ti measure 7 indent 5,9.94,11.4,13.1,50.2,15.37,14.11,16.48,19.55,37.42,12.44,157.43777958239224,11.799781688097841,0.0147478,35343.68,0
data_1291,grad16-Ti measure 8 indent 1,10.63,11.88,13.96,46.92,16.61,14.86,16.92,20.53,34.45,13.24,170.59610407032704,13.162983387157936,0.0147478,35343.68,0
data_1292,grad16-Ti measure 8 indent 2,10.63,11.88,13.96,46.92,16.61,14.86,16.92,20.53,34.45,13.24,163.4143977416166,13.477276725318902,0.0147478,35343.68,0
data_1293,grad16-Ti measure 8 indent 3,10.63,11.88,13.96,46.92,16.61,14.86,16.92,20.53,34.45,13.24,166.85198964887024,12.44633702404783,0.0147478,35343.68,0
data_1294,grad16-Ti measure 8 indent 4,10.63,11.88,13.96,46.92,16.61,14.86,16.92,20.53,34.45,13.24,173.9032257308296,13.285969186787142,0.0147478,35343.68,0
data_1295,grad16-Ti measure 8 indent 5,10.63,11.88,13.96,46.92,16.61,14.86,16.92,20.53,34.45,13.24,154.21361349871387,11.705043950145969,0.0147478,35343.68,0
data_1296,grad16-Ti measure 9 indent 1,11.26,12.83,14.73,43.42,17.76,15.49,17.97,21.29,31.34,13.91,162.0571328372889,12.257912953470937,0.0147478,35343.68,0
data_1297,grad16-Ti measure 9 indent 2,11.26,12.83,14.73,43.42,17.76,15.49,17.97,21.29,31.34,13.91,168.72841608813536,13.356329354335825,0.0147478,35343.68,0
data_1298,grad16-Ti measure 9 indent 3,11.26,12.83,14.73,43.42,17.76,15.49,17.97,21.29,31.34,13.91,161.42350009151937,12.259895912278795,0.0147478,35343.68,0
data_1299,grad16-Ti measure 9 indent 4,11.26,12.83,14.73,43.42,17.76,15.49,17.97,21.29,31.34,13.91,172.829769417698,14.012846772568974,0.0147478,35343.68,0
data_1300,grad16-Ti measure 9 indent 5,11.26,12.83,14.73,43.42,17.76,15.49,17.97,21.29,31.34,13.91,156.54885416488054,12.554931457797482,0.0147478,35343.68,0
data_1301,grad16-Ti measure 10 indent 1,12.09,13.24,15.43,40.51,18.73,16.4,18.28,22.0,28.84,14.48,149.8477239197383,11.407813040018043,0.0147478,35343.68,0
data_1302,grad16-Ti measure 10 indent 2,12.09,13.24,15.43,40.51,18.73,16.4,18.28,22.0,28.84,14.48,144.20294794000517,11.332900061001858,0.0147478,35343.68,0
data_1303,grad16-Ti measure 10 indent 3,12.09,13.24,15.43,40.51,18.73,16.4,18.28,22.0,28.84,14.48,143.69861816370488,11.2676560632747,0.0147478,35343.68,0
data_1304,grad16-Ti measure 10 indent 4,12.09,13.24,15.43,40.51,18.73,16.4,18.28,22.0,28.84,14.48,157.26397902598515,12.725382415055707,0.0147478,35343.68,0
data_1305,grad16-Ti measure 10 indent 5,12.09,13.24,15.43,40.51,18.73,16.4,18.28,22.0,28.84,14.48,151.37389686626778,10.882127559243038,0.0147478,35343.68,0
data_1306,grad16-Ti measure 11 indent 1,12.61,13.38,15.53,39.14,19.35,17.0,18.38,22.03,27.72,14.87,139.8513530275687,9.055671974117274,0.0147478,35343.68,0
data_1307,grad16-Ti measure 11 indent 2,12.61,13.38,15.53,39.14,19.35,17.0,18.38,22.03,27.72,14.87,133.91646844956688,9.050846358113013,0.0147478,35343.68,0
data_1308,grad16-Ti measure 11 indent 3,12.61,13.38,15.53,39.14,19.35,17.0,18.38,22.03,27.72,14.87,141.50908477568305,8.899112207741524,0.0147478,35343.68,0
data_1309,grad16-Ti measure 11 indent 4,12.61,13.38,15.53,39.14,19.35,17.0,18.38,22.03,27.72,14.87,135.06115652155745,9.068923740408762,0.0147478,35343.68,0
data_1310,grad16-Ti measure 11 indent 5,12.61,13.38,15.53,39.14,19.35,17.0,18.38,22.03,27.72,14.87,136.65050826171267,9.05868399761135,0.0147478,35343.68,0
data_1311,grad16-Ti measure 12 indent 1,13.25,13.99,16.07,36.12,20.58,17.64,18.97,22.51,25.26,15.62,142.98718419679685,9.157078624704065,0.0147478,35343.68,0
data_1312,grad16-Ti measure 12 indent 2,13.25,13.99,16.07,36.12,20.58,17.64,18.97,22.51,25.26,15.62,139.64231894996908,9.312557983653598,0.0147478,35343.68,0
data_1313,grad16-Ti measure 12 indent 3,13.25,13.99,16.07,36.12,20.58,17.64,18.97,22.51,25.26,15.62,135.02970870099333,9.423530343502149,0.0147478,35343.68,0
data_1314,grad16-Ti measure 12 indent 4,13.25,13.99,16.07,36.12,20.58,17.64,18.97,22.51,25.26,15.62,138.5741206178646,9.159854066331496,0.0147478,35343.68,0
data_1315,grad16-Ti measure 12 indent 5,13.25,13.99,16.07,36.12,20.58,17.64,18.97,22.51,25.26,15.62,137.9711814994422,9.352793343912845,0.0147478,35343.68,0
data_1316,grad16-Ti measure 13 indent 1,14.15,14.58,16.78,32.99,21.51,18.56,19.49,23.15,22.72,16.08,145.8110979334242,9.42818338721315,0.0147478,35343.68,0
data_1317,grad16-Ti measure 13 indent 2,14.15,14.58,16.78,32.99,21.51,18.56,19.49,23.15,22.72,16.08,141.40465145391727,9.728026729420591,0.0147478,35343.68,0
data_1318,grad16-Ti measure 13 indent 3,14.15,14.58,16.78,32.99,21.51,18.56,19.49,23.15,22.72,16.08,141.5290116589417,9.650282603122433,0.0147478,35343.68,0
data_1319,grad16-Ti measure 13 indent 4,14.15,14.58,16.78,32.99,21.51,18.56,19.49,23.15,22.72,16.08,138.9279257187485,9.960945995915633,0.0147478,35343.68,0
data_1320,grad16-Ti measure 13 indent 5,14.15,14.58,16.78,32.99,21.51,18.56,19.49,23.15,22.72,16.08,144.71949291740086,9.54041547203029,0.0147478,35343.68,0
data_1321,grad17-Zr measure 1 indent 1,70.73,13.55,0.0,0.0,15.72,75.65,14.76,0.0,0.0,9.58,0,0,0.0147478,35343.68,0
data_1322,grad17-Zr measure 1 indent 2,70.73,13.55,0.0,0.0,15.72,75.65,14.76,0.0,0.0,9.58,112.14743613517419,7.535291809500037,0.0147478,35343.68,0
data_1323,grad17-Zr measure 1 indent 3,70.73,13.55,0.0,0.0,15.72,75.65,14.76,0.0,0.0,9.58,116.5497662613259,7.547252922879271,0.0147478,35343.68,0
data_1324,grad17-Zr measure 1 indent 4,70.73,13.55,0.0,0.0,15.72,75.65,14.76,0.0,0.0,9.58,113.30921143704116,7.589659381997819,0.0147478,35343.68,0
data_1325,grad17-Zr measure 1 indent 5,70.73,13.55,0.0,0.0,15.72,75.65,14.76,0.0,0.0,9.58,115.18431416082566,7.596001109913162,0.0147478,35343.68,0
data_1326,grad17-Zr measure 2 indent 1,66.86,14.9,0.0,0.0,18.25,72.33,16.41,0.0,0.0,11.25,112.74152637632642,7.489968541986197,0.0147478,35343.68,0
data_1327,grad17-Zr measure 2 indent 2,66.86,14.9,0.0,0.0,18.25,72.33,16.41,0.0,0.0,11.25,114.90149960339375,7.449179876046213,0.0147478,35343.68,0
data_1328,grad17-Zr measure 2 indent 3,66.86,14.9,0.0,0.0,18.25,72.33,16.41,0.0,0.0,11.25,109.05108488599923,7.748050926861446,0.0147478,35343.68,0
data_1329,grad17-Zr measure 2 indent 4,66.86,14.9,0.0,0.0,18.25,72.33,16.41,0.0,0.0,11.25,108.3198207842737,7.738689731198903,0.0147478,35343.68,0
data_1330,grad17-Zr measure 2 indent 5,66.86,14.9,0.0,0.0,18.25,72.33,16.41,0.0,0.0,11.25,113.2365295839865,7.548963045189743,0.0147478,35343.68,0
data_1331,grad17-Zr measure 3 indent 1,63.38,15.94,0.0,0.0,20.68,69.34,17.76,0.0,0.0,12.9,103.31511828393359,7.052899242978439,0.0147478,35343.68,0
data_1332,grad17-Zr measure 3 indent 2,63.38,15.94,0.0,0.0,20.68,69.34,17.76,0.0,0.0,12.9,104.99230038995394,7.1614194573868915,0.0147478,35343.68,0
data_1333,grad17-Zr measure 3 indent 3,63.38,15.94,0.0,0.0,20.68,69.34,17.76,0.0,0.0,12.9,102.46628287711452,7.089861211422669,0.0147478,35343.68,0
data_1334,grad17-Zr measure 3 indent 4,63.38,15.94,0.0,0.0,20.68,69.34,17.76,0.0,0.0,12.9,105.41963716007646,7.037965748533237,0.0147478,35343.68,0
data_1335,grad17-Zr measure 3 indent 5,63.38,15.94,0.0,0.0,20.68,69.34,17.76,0.0,0.0,12.9,103.29668513155669,7.102651055375549,0.0147478,35343.68,0
data_1336,grad17-Zr measure 4 indent 1,59.45,17.21,0.0,0.0,23.34,65.85,19.42,0.0,0.0,14.74,96.63904283113104,6.405818094303263,0.0147478,35343.68,0
data_1337,grad17-Zr measure 4 indent 2,59.45,17.21,0.0,0.0,23.34,65.85,19.42,0.0,0.0,14.74,95.23470448085926,6.433197359614972,0.0147478,35343.68,0
data_1338,grad17-Zr measure 4 indent 3,59.45,17.21,0.0,0.0,23.34,65.85,19.42,0.0,0.0,14.74,97.69756028040091,6.368281601373196,0.0147478,35343.68,0
data_1339,grad17-Zr measure 4 indent 4,59.45,17.21,0.0,0.0,23.34,65.85,19.42,0.0,0.0,14.74,96.49648970280528,6.278661313767503,0.0147478,35343.68,0
data_1340,grad17-Zr measure 4 indent 5,59.45,17.21,0.0,0.0,23.34,65.85,19.42,0.0,0.0,14.74,98.73354382180787,6.390376243663048,0.0147478,35343.68,0
data_1341,grad17-Zr measure 5 indent 1,55.62,18.41,0.0,0.0,25.97,62.37,21.03,0.0,0.0,16.6,103.76946199561392,6.862847579866395,0.0147478,35343.68,0
data_1342,grad17-Zr measure 5 indent 2,55.62,18.41,0.0,0.0,25.97,62.37,21.03,0.0,0.0,16.6,100.29404407544456,6.716393427264261,0.0147478,35343.68,0
data_1343,grad17-Zr measure 5 indent 3,55.62,18.41,0.0,0.0,25.97,62.37,21.03,0.0,0.0,16.6,102.87117951498635,6.756464037853415,0.0147478,35343.68,0
data_1344,grad17-Zr measure 5 indent 4,55.62,18.41,0.0,0.0,25.97,62.37,21.03,0.0,0.0,16.6,103.4198459339791,6.7936554777475395,0.0147478,35343.68,0
data_1345,grad17-Zr measure 5 indent 5,55.62,18.41,0.0,0.0,25.97,62.37,21.03,0.0,0.0,16.6,96.80440745270387,6.89778105351269,0.0147478,35343.68,0
data_1346,grad17-Zr measure 6 indent 1,51.73,19.5,0.0,0.0,28.77,58.79,22.57,0.0,0.0,18.64,102.21228399610324,7.311958979594687,0.0147478,35343.68,0
data_1347,grad17-Zr measure 6 indent 2,51.73,19.5,0.0,0.0,28.77,58.79,22.57,0.0,0.0,18.64,106.30826486150437,7.191760517819247,0.0147478,35343.68,0
data_1348,grad17-Zr measure 6 indent 3,51.73,19.5,0.0,0.0,28.77,58.79,22.57,0.0,0.0,18.64,104.09681529723028,7.2714530417096785,0.0147478,35343.68,0
data_1349,grad17-Zr measure 6 indent 4,51.73,19.5,0.0,0.0,28.77,58.79,22.57,0.0,0.0,18.64,106.95860903363075,7.285602212336447,0.0147478,35343.68,0
